-nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, -nan, 
0.032723, 0.051047, 0.065445, 0.133508, 0.123037, 0.151832, 0.138743, 0.126963, 0.082461, 0.064136, 0.030105, 0.000000, 
0.032680, 0.050980, 0.065359, 0.134641, 0.122876, 0.151634, 0.138562, 0.126797, 0.082353, 0.064052, 0.030065, 0.000000, 
0.032637, 0.050914, 0.065274, 0.134465, 0.122715, 0.151436, 0.139687, 0.126632, 0.082245, 0.063969, 0.030026, 0.000000, 
0.032595, 0.050847, 0.065189, 0.134289, 0.122555, 0.152542, 0.139505, 0.126467, 0.082138, 0.063885, 0.029987, 0.000000, 
0.032552, 0.050781, 0.065104, 0.135417, 0.122396, 0.152344, 0.139323, 0.126302, 0.082031, 0.063802, 0.029948, 0.000000, 
0.032510, 0.050715, 0.065020, 0.135241, 0.122237, 0.152146, 0.139142, 0.126138, 0.083225, 0.063719, 0.029909, 0.000000, 
0.032468, 0.050649, 0.064935, 0.135065, 0.122078, 0.151948, 0.138961, 0.127273, 0.083117, 0.063636, 0.029870, 0.000000, 
0.032425, 0.050584, 0.064851, 0.134890, 0.121920, 0.151751, 0.138781, 0.127108, 0.083009, 0.064851, 0.029831, 0.000000, 
0.032383, 0.050518, 0.064767, 0.134715, 0.121762, 0.151554, 0.138601, 0.126943, 0.082902, 0.064767, 0.031088, 0.000000, 
0.032342, 0.051746, 0.064683, 0.134541, 0.121604, 0.151358, 0.138422, 0.126779, 0.082794, 0.064683, 0.031048, 0.000000, 
0.032300, 0.051680, 0.064599, 0.134367, 0.121447, 0.151163, 0.139535, 0.126615, 0.082687, 0.064599, 0.031008, 0.000000, 
0.032258, 0.051613, 0.064516, 0.134194, 0.121290, 0.150968, 0.139355, 0.126452, 0.083871, 0.064516, 0.030968, 0.000000, 
0.032216, 0.051546, 0.064433, 0.134021, 0.121134, 0.150773, 0.139175, 0.127577, 0.083763, 0.064433, 0.030928, 0.000000, 
0.032175, 0.051480, 0.064350, 0.133848, 0.120978, 0.150579, 0.140283, 0.127413, 0.083655, 0.064350, 0.030888, 0.000000, 
0.033419, 0.051414, 0.064267, 0.133676, 0.120823, 0.150386, 0.140103, 0.127249, 0.083548, 0.064267, 0.030848, 0.000000, 
0.033376, 0.051348, 0.065469, 0.133504, 0.120668, 0.150193, 0.139923, 0.127086, 0.083440, 0.064185, 0.030809, 0.000000, 
0.033333, 0.051282, 0.065385, 0.133333, 0.120513, 0.151282, 0.139744, 0.126923, 0.083333, 0.064103, 0.030769, 0.000000, 
0.033291, 0.051216, 0.065301, 0.133163, 0.120359, 0.152369, 0.139565, 0.126761, 0.083227, 0.064020, 0.030730, 0.000000, 
0.033248, 0.051151, 0.065217, 0.132992, 0.120205, 0.152174, 0.140665, 0.126598, 0.083120, 0.063939, 0.030691, 0.000000, 
0.033206, 0.051086, 0.065134, 0.132822, 0.121328, 0.151980, 0.140485, 0.126437, 0.083014, 0.063857, 0.030651, 0.000000, 
0.033163, 0.051020, 0.065051, 0.132653, 0.121173, 0.151786, 0.141582, 0.126276, 0.082908, 0.063776, 0.030612, 0.000000, 
0.033121, 0.050955, 0.064968, 0.132484, 0.121019, 0.151592, 0.142675, 0.126115, 0.082803, 0.063694, 0.030573, 0.000000, 
0.033079, 0.050891, 0.064885, 0.132316, 0.122137, 0.151399, 0.142494, 0.125954, 0.082697, 0.063613, 0.030534, 0.000000, 
0.033037, 0.050826, 0.064803, 0.132147, 0.121982, 0.151207, 0.143583, 0.125794, 0.082592, 0.063532, 0.030496, 0.000000, 
0.032995, 0.050761, 0.064721, 0.131980, 0.121827, 0.151015, 0.143401, 0.125635, 0.083756, 0.063452, 0.030457, 0.000000, 
0.032953, 0.050697, 0.064639, 0.131812, 0.121673, 0.152091, 0.143219, 0.125475, 0.083650, 0.063371, 0.030418, 0.000000, 
0.032911, 0.050633, 0.064557, 0.131646, 0.121519, 0.151899, 0.143038, 0.126582, 0.083544, 0.063291, 0.030380, 0.000000, 
0.032870, 0.050569, 0.064475, 0.131479, 0.121365, 0.151707, 0.142857, 0.126422, 0.084703, 0.063211, 0.030341, 0.000000, 
0.032828, 0.050505, 0.064394, 0.131313, 0.121212, 0.151515, 0.143939, 0.126263, 0.084596, 0.063131, 0.030303, 0.000000, 
0.032787, 0.051702, 0.064313, 0.131148, 0.121059, 0.151324, 0.143758, 0.126103, 0.084489, 0.063052, 0.030265, 0.000000, 
0.032746, 0.051637, 0.064232, 0.130982, 0.120907, 0.151134, 0.143577, 0.127204, 0.084383, 0.062972, 0.030227, 0.000000, 
0.032704, 0.051572, 0.064151, 0.130818, 0.122013, 0.150943, 0.143396, 0.127044, 0.084277, 0.062893, 0.030189, 0.000000, 
0.032663, 0.051508, 0.064070, 0.130653, 0.121859, 0.150754, 0.143216, 0.126884, 0.084171, 0.064070, 0.030151, 0.000000, 
0.032622, 0.051443, 0.063990, 0.130489, 0.121706, 0.151819, 0.143036, 0.126725, 0.084065, 0.063990, 0.030113, 0.000000, 
0.032581, 0.051378, 0.065163, 0.130326, 0.121554, 0.151629, 0.142857, 0.126566, 0.083960, 0.063910, 0.030075, 0.000000, 
0.033792, 0.051314, 0.065081, 0.130163, 0.121402, 0.151439, 0.142678, 0.126408, 0.083855, 0.063830, 0.030038, 0.000000, 
0.033750, 0.052500, 0.065000, 0.130000, 0.121250, 0.151250, 0.142500, 0.126250, 0.083750, 0.063750, 0.030000, 0.000000, 
0.033708, 0.052434, 0.064919, 0.129838, 0.121099, 0.152310, 0.142322, 0.126092, 0.083645, 0.063670, 0.029963, 0.000000, 
0.033666, 0.052369, 0.064838, 0.129676, 0.120948, 0.152120, 0.142145, 0.125935, 0.083541, 0.064838, 0.029925, 0.000000, 
0.033624, 0.052304, 0.064757, 0.129514, 0.122042, 0.151930, 0.141968, 0.125778, 0.083437, 0.064757, 0.029888, 0.000000, 
0.033582, 0.052239, 0.064677, 0.129353, 0.123134, 0.151741, 0.141791, 0.125622, 0.083333, 0.064677, 0.029851, 0.000000, 
0.033540, 0.052174, 0.064596, 0.129193, 0.124224, 0.151553, 0.141615, 0.125466, 0.083230, 0.064596, 0.029814, 0.000000, 
0.033499, 0.052109, 0.064516, 0.129032, 0.124069, 0.152605, 0.141439, 0.125310, 0.083127, 0.064516, 0.029777, 0.000000, 
0.033457, 0.052045, 0.064436, 0.128872, 0.123916, 0.152416, 0.142503, 0.125155, 0.083024, 0.064436, 0.029740, 0.000000, 
0.033416, 0.051980, 0.064356, 0.128713, 0.123762, 0.152228, 0.143564, 0.125000, 0.082921, 0.064356, 0.029703, 0.000000, 
0.033375, 0.051916, 0.064277, 0.128554, 0.123609, 0.152040, 0.143387, 0.124845, 0.082818, 0.065513, 0.029666, 0.000000, 
0.033333, 0.051852, 0.064198, 0.128395, 0.123457, 0.151852, 0.144444, 0.124691, 0.082716, 0.065432, 0.029630, 0.000000, 
0.033292, 0.051788, 0.064118, 0.128237, 0.123305, 0.151665, 0.144266, 0.124538, 0.082614, 0.066584, 0.029593, 0.000000, 
0.033251, 0.051724, 0.064039, 0.128079, 0.124384, 0.151478, 0.144089, 0.124384, 0.082512, 0.066502, 0.029557, 0.000000, 
0.034440, 0.051661, 0.063961, 0.127921, 0.124231, 0.151292, 0.143911, 0.124231, 0.082411, 0.066421, 0.029520, 0.000000, 
0.034398, 0.051597, 0.063882, 0.127764, 0.124079, 0.152334, 0.143735, 0.124079, 0.082310, 0.066339, 0.029484, 0.000000, 
0.034356, 0.051534, 0.065031, 0.127607, 0.123926, 0.152147, 0.143558, 0.123926, 0.082209, 0.066258, 0.029448, 0.000000, 
0.034314, 0.051471, 0.064951, 0.127451, 0.123775, 0.151961, 0.144608, 0.123775, 0.082108, 0.066176, 0.029412, 0.000000, 
0.034272, 0.052632, 0.064871, 0.127295, 0.123623, 0.151775, 0.144431, 0.123623, 0.082007, 0.066095, 0.029376, 0.000000, 
0.034230, 0.052567, 0.064792, 0.127139, 0.123472, 0.152812, 0.144254, 0.123472, 0.081907, 0.066015, 0.029340, 0.000000, 
0.034188, 0.052503, 0.064713, 0.126984, 0.123321, 0.152625, 0.145299, 0.123321, 0.081807, 0.065934, 0.029304, 0.000000, 
0.034146, 0.052439, 0.065854, 0.126829, 0.123171, 0.152439, 0.145122, 0.123171, 0.081707, 0.065854, 0.029268, 0.000000, 
0.034105, 0.052375, 0.065773, 0.126675, 0.124239, 0.152253, 0.144945, 0.123021, 0.081608, 0.065773, 0.029233, 0.000000, 
0.034063, 0.052311, 0.066910, 0.126521, 0.124088, 0.152068, 0.144769, 0.122871, 0.081509, 0.065693, 0.029197, 0.000000, 
0.034022, 0.052248, 0.066829, 0.126367, 0.123937, 0.153098, 0.144593, 0.122722, 0.081409, 0.065614, 0.029162, 0.000000, 
0.033981, 0.052184, 0.066748, 0.126214, 0.123786, 0.152913, 0.144417, 0.123786, 0.081311, 0.065534, 0.029126, 0.000000, 
0.033939, 0.053333, 0.066667, 0.126061, 0.123636, 0.152727, 0.144242, 0.123636, 0.081212, 0.065455, 0.029091, 0.000000, 
0.033898, 0.053269, 0.066586, 0.125908, 0.123487, 0.152542, 0.145278, 0.123487, 0.081114, 0.065375, 0.029056, 0.000000, 
0.033857, 0.053204, 0.066505, 0.125756, 0.123337, 0.152358, 0.145103, 0.123337, 0.081016, 0.065296, 0.030230, 0.000000, 
0.033816, 0.053140, 0.066425, 0.126812, 0.123188, 0.152174, 0.144928, 0.123188, 0.080918, 0.065217, 0.030193, 0.000000, 
0.033776, 0.053076, 0.066345, 0.126659, 0.123040, 0.151990, 0.145959, 0.123040, 0.080820, 0.065139, 0.030157, 0.000000, 
0.033735, 0.053012, 0.066265, 0.126506, 0.122892, 0.151807, 0.145783, 0.122892, 0.081928, 0.065060, 0.030120, 0.000000, 
0.033694, 0.052948, 0.066185, 0.127557, 0.122744, 0.151625, 0.145608, 0.122744, 0.081829, 0.064982, 0.030084, 0.000000, 
0.033654, 0.052885, 0.066106, 0.127404, 0.122596, 0.151442, 0.146635, 0.122596, 0.081731, 0.064904, 0.030048, 0.000000, 
0.033613, 0.052821, 0.066026, 0.127251, 0.122449, 0.151261, 0.147659, 0.122449, 0.081633, 0.064826, 0.030012, 0.000000, 
0.033573, 0.053957, 0.065947, 0.127098, 0.122302, 0.151079, 0.147482, 0.122302, 0.081535, 0.064748, 0.029976, 0.000000, 
0.033533, 0.055090, 0.065868, 0.126946, 0.122156, 0.150898, 0.147305, 0.122156, 0.081437, 0.064671, 0.029940, 0.000000, 
0.033493, 0.055024, 0.065789, 0.126794, 0.122010, 0.151914, 0.147129, 0.122010, 0.081340, 0.064593, 0.029904, 0.000000, 
0.033453, 0.056153, 0.065711, 0.126643, 0.121864, 0.151732, 0.146953, 0.121864, 0.081243, 0.064516, 0.029869, 0.000000, 
0.033413, 0.056086, 0.065632, 0.126492, 0.121718, 0.152745, 0.146778, 0.121718, 0.081146, 0.064439, 0.029833, 0.000000, 
0.033373, 0.056019, 0.065554, 0.126341, 0.122765, 0.152563, 0.146603, 0.121573, 0.081049, 0.064362, 0.029797, 0.000000, 
0.033333, 0.055952, 0.065476, 0.126190, 0.122619, 0.152381, 0.146429, 0.122619, 0.080952, 0.064286, 0.029762, 0.000000, 
0.033294, 0.055886, 0.065398, 0.126040, 0.122473, 0.152200, 0.146254, 0.122473, 0.080856, 0.064209, 0.030916, 0.000000, 
0.033254, 0.055819, 0.065321, 0.125891, 0.122328, 0.153207, 0.146081, 0.122328, 0.080760, 0.064133, 0.030879, 0.000000, 
0.033215, 0.055753, 0.065243, 0.126928, 0.122183, 0.153025, 0.145907, 0.122183, 0.080664, 0.064057, 0.030842, 0.000000, 
0.033175, 0.055687, 0.065166, 0.126777, 0.122038, 0.154028, 0.145735, 0.122038, 0.080569, 0.063981, 0.030806, 0.000000, 
0.033136, 0.055621, 0.066272, 0.126627, 0.121893, 0.153846, 0.145562, 0.121893, 0.080473, 0.063905, 0.030769, 0.000000, 
0.033097, 0.055556, 0.066194, 0.126478, 0.121749, 0.154846, 0.145390, 0.121749, 0.080378, 0.063830, 0.030733, 0.000000, 
0.033058, 0.055490, 0.066116, 0.126328, 0.122786, 0.154664, 0.145218, 0.121606, 0.080283, 0.063754, 0.030697, 0.000000, 
0.033019, 0.055425, 0.066038, 0.127358, 0.122642, 0.154481, 0.145047, 0.121462, 0.080189, 0.063679, 0.030660, 0.000000, 
0.032980, 0.055359, 0.065960, 0.127208, 0.122497, 0.154299, 0.144876, 0.122497, 0.080094, 0.063604, 0.030624, 0.000000, 
0.032941, 0.055294, 0.065882, 0.127059, 0.122353, 0.154118, 0.144706, 0.123529, 0.080000, 0.063529, 0.030588, 0.000000, 
0.032902, 0.055229, 0.065805, 0.128085, 0.122209, 0.153937, 0.144536, 0.123384, 0.079906, 0.063455, 0.030552, 0.000000, 
0.032864, 0.055164, 0.065728, 0.127934, 0.122066, 0.153756, 0.145540, 0.123239, 0.079812, 0.063380, 0.030516, 0.000000, 
0.032825, 0.055100, 0.065651, 0.128957, 0.121923, 0.153576, 0.145369, 0.123095, 0.079719, 0.063306, 0.030481, 0.000000, 
0.032787, 0.055035, 0.065574, 0.128806, 0.121780, 0.153396, 0.145199, 0.124122, 0.079625, 0.063232, 0.030445, 0.000000, 
0.032749, 0.054971, 0.065497, 0.128655, 0.121637, 0.153216, 0.146199, 0.123977, 0.079532, 0.063158, 0.030409, 0.000000, 
0.032710, 0.056075, 0.065421, 0.128505, 0.121495, 0.153037, 0.146028, 0.123832, 0.079439, 0.063084, 0.030374, 0.000000, 
0.032672, 0.056009, 0.065344, 0.128355, 0.122520, 0.152859, 0.145858, 0.123687, 0.079347, 0.063010, 0.030338, 0.000000, 
0.032634, 0.055944, 0.065268, 0.128205, 0.122378, 0.152681, 0.145688, 0.123543, 0.080420, 0.062937, 0.030303, 0.000000, 
0.032596, 0.055879, 0.065192, 0.129220, 0.122235, 0.152503, 0.145518, 0.123399, 0.080326, 0.062864, 0.030268, 0.000000, 
0.032558, 0.055814, 0.065116, 0.129070, 0.122093, 0.152326, 0.145349, 0.124419, 0.080233, 0.062791, 0.030233, 0.000000, 
0.032520, 0.055749, 0.065041, 0.128920, 0.121951, 0.153310, 0.145180, 0.124274, 0.080139, 0.062718, 0.030197, 0.000000, 
0.032483, 0.055684, 0.064965, 0.128770, 0.121810, 0.153132, 0.146172, 0.124130, 0.080046, 0.062645, 0.030162, 0.000000, 
0.032445, 0.055620, 0.064890, 0.128621, 0.121669, 0.154114, 0.146002, 0.123986, 0.079954, 0.062572, 0.030127, 0.000000, 
0.032407, 0.055556, 0.064815, 0.128472, 0.121528, 0.153935, 0.146991, 0.123843, 0.079861, 0.062500, 0.030093, 0.000000, 
0.032370, 0.055491, 0.064740, 0.128324, 0.121387, 0.154913, 0.146821, 0.123699, 0.079769, 0.062428, 0.030058, 0.000000, 
0.032333, 0.055427, 0.064665, 0.128176, 0.121247, 0.154734, 0.146651, 0.123557, 0.079677, 0.063510, 0.030023, 0.000000, 
0.032295, 0.055363, 0.064591, 0.128028, 0.121107, 0.154556, 0.147636, 0.123414, 0.079585, 0.063437, 0.029988, 0.000000, 
0.032258, 0.055300, 0.065668, 0.127880, 0.120968, 0.154378, 0.147465, 0.123272, 0.079493, 0.063364, 0.029954, 0.000000, 
0.032221, 0.055236, 0.065593, 0.127733, 0.120829, 0.154200, 0.147296, 0.124281, 0.079402, 0.063291, 0.029919, 0.000000, 
0.032184, 0.055172, 0.065517, 0.127586, 0.120690, 0.155172, 0.147126, 0.124138, 0.079310, 0.063218, 0.029885, 0.000000, 
0.032147, 0.055109, 0.065442, 0.128588, 0.120551, 0.154994, 0.146958, 0.123995, 0.079219, 0.063146, 0.029851, 0.000000, 
0.032110, 0.055046, 0.065367, 0.128440, 0.120413, 0.155963, 0.146789, 0.123853, 0.079128, 0.063073, 0.029817, 0.000000, 
0.032073, 0.054983, 0.065292, 0.129439, 0.120275, 0.155785, 0.146621, 0.123711, 0.079038, 0.063001, 0.029782, 0.000000, 
0.032037, 0.054920, 0.065217, 0.129291, 0.120137, 0.155606, 0.147597, 0.123570, 0.078947, 0.062929, 0.029748, 0.000000, 
0.032000, 0.054857, 0.065143, 0.129143, 0.120000, 0.155429, 0.148571, 0.123429, 0.078857, 0.062857, 0.029714, 0.000000, 
0.031963, 0.054795, 0.065068, 0.128995, 0.121005, 0.155251, 0.148402, 0.123288, 0.078767, 0.062785, 0.029680, 0.000000, 
0.031927, 0.054732, 0.064994, 0.128848, 0.120867, 0.155074, 0.148233, 0.123147, 0.079818, 0.062714, 0.029647, 0.000000, 
0.031891, 0.054670, 0.064920, 0.128702, 0.120729, 0.154897, 0.149203, 0.123007, 0.079727, 0.062642, 0.029613, 0.000000, 
0.031854, 0.054608, 0.064846, 0.128555, 0.120592, 0.155859, 0.149033, 0.122867, 0.079636, 0.062571, 0.029579, 0.000000, 
0.031818, 0.054545, 0.064773, 0.128409, 0.120455, 0.155682, 0.148864, 0.122727, 0.080682, 0.062500, 0.029545, 0.000000, 
0.031782, 0.054484, 0.065834, 0.128263, 0.120318, 0.155505, 0.148695, 0.122588, 0.080590, 0.062429, 0.029512, 0.000000, 
0.031746, 0.054422, 0.065760, 0.128118, 0.121315, 0.155329, 0.148526, 0.122449, 0.080499, 0.062358, 0.029478, 0.000000, 
0.031710, 0.054360, 0.065685, 0.127973, 0.121178, 0.155153, 0.149490, 0.122310, 0.080408, 0.062288, 0.029445, 0.000000, 
0.031674, 0.054299, 0.065611, 0.127828, 0.121041, 0.154977, 0.149321, 0.122172, 0.080317, 0.063348, 0.029412, 0.000000, 
0.031638, 0.054237, 0.065537, 0.127684, 0.120904, 0.154802, 0.150282, 0.122034, 0.080226, 0.063277, 0.029379, 0.000000, 
0.031603, 0.054176, 0.065463, 0.127540, 0.120767, 0.154628, 0.151242, 0.121896, 0.080135, 0.063205, 0.029345, 0.000000, 
0.031567, 0.054115, 0.065389, 0.127396, 0.120631, 0.154453, 0.152198, 0.121759, 0.080045, 0.063134, 0.029312, 0.000000, 
0.031532, 0.054054, 0.065315, 0.127252, 0.121622, 0.154279, 0.152027, 0.121622, 0.079955, 0.063063, 0.029279, 0.000000, 
0.031496, 0.053993, 0.065242, 0.127109, 0.121485, 0.155231, 0.151856, 0.121485, 0.079865, 0.062992, 0.029246, 0.000000, 
0.031461, 0.053933, 0.065169, 0.126966, 0.121348, 0.155056, 0.152809, 0.121348, 0.079775, 0.062921, 0.029213, 0.000000, 
0.031425, 0.053872, 0.065095, 0.126824, 0.121212, 0.154882, 0.153760, 0.121212, 0.079686, 0.062851, 0.029181, 0.000000, 
0.031390, 0.053812, 0.065022, 0.126682, 0.121076, 0.155830, 0.153587, 0.121076, 0.079596, 0.062780, 0.029148, 0.000000, 
0.031355, 0.053751, 0.064950, 0.126540, 0.120941, 0.155655, 0.153415, 0.120941, 0.079507, 0.063830, 0.029115, 0.000000, 
0.031320, 0.053691, 0.064877, 0.126398, 0.120805, 0.155481, 0.154362, 0.120805, 0.079418, 0.063758, 0.029083, 0.000000, 
0.031285, 0.053631, 0.064804, 0.127374, 0.120670, 0.155307, 0.154190, 0.120670, 0.079330, 0.063687, 0.029050, 0.000000, 
0.031250, 0.053571, 0.064732, 0.128348, 0.120536, 0.155134, 0.154018, 0.120536, 0.079241, 0.063616, 0.029018, 0.000000, 
0.031215, 0.053512, 0.064660, 0.128205, 0.120401, 0.156076, 0.153846, 0.120401, 0.079153, 0.063545, 0.028986, 0.000000, 
0.031180, 0.053452, 0.064588, 0.128062, 0.120267, 0.155902, 0.153675, 0.121381, 0.079065, 0.063474, 0.028953, 0.000000, 
0.031146, 0.053393, 0.064516, 0.127920, 0.120133, 0.155729, 0.153504, 0.122358, 0.078977, 0.063404, 0.028921, 0.000000, 
0.031111, 0.053333, 0.064444, 0.127778, 0.120000, 0.155556, 0.153333, 0.123333, 0.078889, 0.063333, 0.028889, 0.000000, 
0.031077, 0.053274, 0.064373, 0.127636, 0.119867, 0.155383, 0.153163, 0.123196, 0.078801, 0.063263, 0.029967, 0.000000, 
0.031042, 0.053215, 0.064302, 0.127494, 0.120843, 0.155211, 0.152993, 0.123060, 0.078714, 0.063193, 0.029933, 0.000000, 
0.031008, 0.053156, 0.064230, 0.127353, 0.121816, 0.155039, 0.152824, 0.122924, 0.078627, 0.063123, 0.029900, 0.000000, 
0.030973, 0.053097, 0.064159, 0.127212, 0.122788, 0.154867, 0.152655, 0.122788, 0.078540, 0.063053, 0.029867, 0.000000, 
0.030939, 0.053039, 0.064088, 0.127072, 0.122652, 0.154696, 0.152486, 0.123757, 0.078453, 0.062983, 0.029834, 0.000000, 
0.030905, 0.052980, 0.064018, 0.126932, 0.122517, 0.155629, 0.152318, 0.123620, 0.078366, 0.062914, 0.029801, 0.000000, 
0.030871, 0.052922, 0.063947, 0.126792, 0.122381, 0.156560, 0.152150, 0.123484, 0.078280, 0.062845, 0.029768, 0.000000, 
0.030837, 0.052863, 0.063877, 0.126652, 0.122247, 0.156388, 0.151982, 0.124449, 0.078194, 0.062775, 0.029736, 0.000000, 
0.030803, 0.052805, 0.063806, 0.126513, 0.122112, 0.156216, 0.151815, 0.124312, 0.079208, 0.062706, 0.029703, 0.000000, 
0.030769, 0.052747, 0.063736, 0.126374, 0.121978, 0.156044, 0.152747, 0.124176, 0.079121, 0.062637, 0.029670, 0.000000, 
0.030735, 0.053787, 0.063666, 0.126235, 0.121844, 0.155873, 0.152580, 0.124040, 0.079034, 0.062569, 0.029638, 0.000000, 
0.030702, 0.053728, 0.063596, 0.126096, 0.121711, 0.155702, 0.153509, 0.123904, 0.078947, 0.062500, 0.029605, 0.000000, 
0.030668, 0.053669, 0.063527, 0.125958, 0.121577, 0.155531, 0.153341, 0.124863, 0.078861, 0.062432, 0.029573, 0.000000, 
0.030635, 0.053611, 0.063457, 0.125821, 0.121444, 0.156455, 0.153173, 0.124726, 0.078775, 0.062363, 0.029540, 0.000000, 
0.030601, 0.053552, 0.063388, 0.125683, 0.121311, 0.157377, 0.153005, 0.124590, 0.078689, 0.062295, 0.029508, 0.000000, 
0.030568, 0.053493, 0.063319, 0.125546, 0.121179, 0.157205, 0.152838, 0.124454, 0.079694, 0.062227, 0.029476, 0.000000, 
0.030534, 0.054526, 0.063250, 0.125409, 0.121047, 0.157034, 0.152672, 0.124318, 0.079607, 0.062159, 0.029444, 0.000000, 
0.030501, 0.054466, 0.063181, 0.125272, 0.122004, 0.156863, 0.152505, 0.124183, 0.079521, 0.062092, 0.029412, 0.000000, 
0.030468, 0.054407, 0.063112, 0.126224, 0.121872, 0.156692, 0.152340, 0.124048, 0.079434, 0.062024, 0.029380, 0.000000, 
0.030435, 0.054348, 0.063043, 0.127174, 0.121739, 0.156522, 0.152174, 0.123913, 0.079348, 0.061957, 0.029348, 0.000000, 
0.030402, 0.054289, 0.062975, 0.127036, 0.121607, 0.157438, 0.152009, 0.123778, 0.079262, 0.061889, 0.029316, 0.000000, 
0.030369, 0.054230, 0.062907, 0.127983, 0.121475, 0.157267, 0.151844, 0.123644, 0.079176, 0.061822, 0.029284, 0.000000, 
0.030336, 0.054171, 0.062839, 0.127844, 0.122427, 0.157096, 0.151679, 0.123510, 0.079090, 0.061755, 0.029252, 0.000000, 
0.030303, 0.054113, 0.062771, 0.127706, 0.122294, 0.156926, 0.151515, 0.124459, 0.079004, 0.061688, 0.029221, 0.000000, 
0.030270, 0.054054, 0.062703, 0.127568, 0.122162, 0.156757, 0.152432, 0.124324, 0.078919, 0.061622, 0.029189, 0.000000, 
0.030238, 0.053996, 0.062635, 0.127430, 0.123110, 0.156587, 0.152268, 0.124190, 0.078834, 0.061555, 0.029158, 0.000000, 
0.030205, 0.053937, 0.062567, 0.127292, 0.122977, 0.156419, 0.153182, 0.124056, 0.078749, 0.061489, 0.029126, 0.000000, 
0.031250, 0.053879, 0.062500, 0.127155, 0.122845, 0.156250, 0.153017, 0.123922, 0.078664, 0.061422, 0.029095, 0.000000, 
0.031216, 0.053821, 0.062433, 0.127018, 0.122713, 0.156082, 0.152853, 0.123789, 0.079656, 0.061356, 0.029064, 0.000000, 
0.031183, 0.053763, 0.062366, 0.126882, 0.123656, 0.155914, 0.152688, 0.123656, 0.079570, 0.061290, 0.029032, 0.000000, 
0.031149, 0.053706, 0.062299, 0.126745, 0.123523, 0.156821, 0.152524, 0.123523, 0.079484, 0.061224, 0.029001, 0.000000, 
0.031116, 0.053648, 0.062232, 0.127682, 0.123391, 0.156652, 0.152361, 0.123391, 0.079399, 0.061159, 0.028970, 0.000000, 
0.031083, 0.053591, 0.062165, 0.127546, 0.124330, 0.156484, 0.152197, 0.123258, 0.079314, 0.061093, 0.028939, 0.000000, 
0.031049, 0.053533, 0.062098, 0.127409, 0.124197, 0.156317, 0.152034, 0.123126, 0.080300, 0.061028, 0.028908, 0.000000, 
0.031016, 0.054545, 0.062032, 0.127273, 0.124064, 0.156150, 0.151872, 0.122995, 0.080214, 0.060963, 0.028877, 0.000000, 
0.030983, 0.055556, 0.061966, 0.127137, 0.123932, 0.155983, 0.151709, 0.122863, 0.080128, 0.060897, 0.028846, 0.000000, 
0.030950, 0.055496, 0.061900, 0.127001, 0.123799, 0.155816, 0.152615, 0.122732, 0.080043, 0.060832, 0.028815, 0.000000, 
0.030917, 0.055437, 0.061834, 0.126866, 0.123667, 0.156716, 0.152452, 0.122601, 0.079957, 0.060768, 0.028785, 0.000000, 
0.031949, 0.055378, 0.061768, 0.126731, 0.123536, 0.156550, 0.152290, 0.122471, 0.079872, 0.060703, 0.028754, 0.000000, 
0.031915, 0.055319, 0.061702, 0.127660, 0.123404, 0.156383, 0.152128, 0.122340, 0.079787, 0.060638, 0.028723, 0.000000, 
0.031881, 0.055260, 0.061637, 0.127524, 0.123273, 0.156217, 0.151966, 0.122210, 0.080765, 0.060574, 0.028693, 0.000000, 
0.031847, 0.055202, 0.061571, 0.127389, 0.123142, 0.156051, 0.152866, 0.122081, 0.080679, 0.060510, 0.028662, 0.000000, 
0.031813, 0.055143, 0.062566, 0.127253, 0.123012, 0.155885, 0.152704, 0.121951, 0.080594, 0.060445, 0.028632, 0.000000, 
0.031780, 0.055085, 0.062500, 0.127119, 0.123941, 0.155720, 0.152542, 0.121822, 0.080508, 0.060381, 0.028602, 0.000000, 
0.031746, 0.055026, 0.062434, 0.126984, 0.123810, 0.155556, 0.153439, 0.121693, 0.080423, 0.060317, 0.028571, 0.000000, 
0.031712, 0.054968, 0.062368, 0.126850, 0.123679, 0.155391, 0.153277, 0.122622, 0.080338, 0.060254, 0.028541, 0.000000, 
0.031679, 0.054910, 0.062302, 0.126716, 0.123548, 0.155227, 0.153115, 0.122492, 0.080253, 0.060190, 0.029567, 0.000000, 
0.031646, 0.054852, 0.062236, 0.126582, 0.123418, 0.156118, 0.152954, 0.122363, 0.080169, 0.060127, 0.029536, 0.000000, 
0.031612, 0.054795, 0.062171, 0.126449, 0.123288, 0.155954, 0.152792, 0.122234, 0.081138, 0.060063, 0.029505, 0.000000, 
0.031579, 0.054737, 0.062105, 0.126316, 0.123158, 0.155789, 0.153684, 0.122105, 0.081053, 0.060000, 0.029474, 0.000000, 
0.031546, 0.054679, 0.062040, 0.126183, 0.123028, 0.155626, 0.154574, 0.121977, 0.080967, 0.059937, 0.029443, 0.000000, 
0.031513, 0.054622, 0.063025, 0.126050, 0.122899, 0.155462, 0.154412, 0.121849, 0.080882, 0.059874, 0.029412, 0.000000, 
0.031480, 0.054565, 0.062959, 0.125918, 0.122770, 0.155299, 0.154250, 0.121721, 0.081847, 0.059811, 0.029381, 0.000000, 
0.031447, 0.054507, 0.062893, 0.125786, 0.122642, 0.155136, 0.155136, 0.121593, 0.081761, 0.059748, 0.029350, 0.000000, 
